Time	TimeStamp	ERR_CR	MCR_DISCNCT	MCR_WAIT	MCR_PWR	MCR_BRWN	MCR_SFTWR	MCR_EXTR	MCR_WTCHDG	BUS_RST	IMG_QFULL	IMG_BADFARME	FS_QFULL	Cam 0 (08:14:43:65:00:01:00:28:00:00:00:00:00:00:00:00) detected	errors	Cam 1 (08:14:43:65:00:01:00:27:00:00:00:00:00:00:00:00) detected	errors	Cam 2 (08:14:43:65:00:01:00:29:00:00:00:00:00:00:00:00) detected	errors	
"2020/12/20, 16:00:35.129660"	132529536351296600	_	_	_	_	_	_	_	_	0	0	126	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 16:01:34.784165"	132529536947841648	_	_	_	_	_	_	_	_	0	0	126	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 16:02:34.657070"	132529537546570700	_	_	_	_	_	_	_	_	0	0	126	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 16:03:34.514375"	132529538145143751	_	_	_	_	_	_	_	_	0	0	126	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 16:04:34.434080"	132529538744340803	_	_	_	_	_	_	_	_	0	0	126	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 16:05:34.135385"	132529539341353852	_	_	_	_	_	_	_	_	0	0	126	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 16:06:34.070691"	132529539940706905	_	_	_	_	_	_	_	_	0	0	126	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 16:07:33.787595"	132529540537875954	_	_	_	_	_	_	_	_	0	0	126	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 16:08:33.754101"	132529541137541007	_	_	_	_	_	_	_	_	0	0	126	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 16:09:33.517806"	132529541735178057	_	_	_	_	_	_	_	_	0	0	126	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 16:10:33.390711"	132529542333907108	_	_	_	_	_	_	_	_	0	0	126	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
