snowflake id	date (mm.dd.yyyy)	time (hh:mm:ss.mmmmmm)	fall speed (m/s)
1477	12.21.2020	19:00:02.614590	0.311762
1478	12.21.2020	19:00:03.347792	0.414854
1479	12.21.2020	19:00:04.392994	8.65261
1480	12.21.2020	19:00:07.684599	7.44158
1481	12.21.2020	19:00:13.363009	0.784863
1482	12.21.2020	19:00:14.205411	0.449811
1483	12.21.2020	19:00:18.448618	0.599826
1484	12.21.2020	19:00:21.147423	1.66831
1485	12.21.2020	19:00:22.208225	3.91698
1486	12.21.2020	19:00:23.939828	0.135577
1487	12.21.2020	19:00:26.997433	0.86711
1488	12.21.2020	19:00:28.526236	0.456494
1489	12.21.2020	19:00:31.193841	1.40162
1490	12.21.2020	19:00:32.644643	0.491562
1491	12.21.2020	19:00:38.666254	5.78587
1492	12.21.2020	19:00:39.976656	0.412175
1493	12.21.2020	19:00:40.631857	0.378442
1494	12.21.2020	19:00:41.864259	0.710763
1495	12.21.2020	19:00:43.018661	4.24158
1496	12.21.2020	19:00:44.968665	2.44454
1497	12.21.2020	19:00:45.842266	0.990698
1498	12.21.2020	19:00:49.024672	1.07325
1499	12.21.2020	19:00:51.146276	0.479938
1500	12.21.2020	19:00:52.643878	5.73837
1501	12.21.2020	19:00:55.685884	0.363327
1502	12.21.2020	19:01:01.769894	1.02865
1504	12.21.2020	19:01:15.123518	0.116262
1505	12.21.2020	19:01:18.883124	0.158925
1506	12.21.2020	19:01:20.084327	1.66106
1507	12.21.2020	19:01:22.486731	2.55057
1508	12.21.2020	19:01:24.982735	0.611663
1509	12.21.2020	19:01:30.489545	2.74399
1510	12.21.2020	19:01:38.445559	1.54299
1511	12.21.2020	19:01:41.565564	4.01802
1512	12.21.2020	19:01:48.335976	0.163877
1514	12.21.2020	19:02:07.212009	4.49031
1515	12.21.2020	19:02:16.182025	1.33004
1516	12.21.2020	19:02:19.816831	6.05312
1517	12.21.2020	19:02:24.372039	0.952387
1518	12.21.2020	19:02:27.772845	5.33362
1519	12.21.2020	19:02:32.312453	0.225054
1520	12.21.2020	19:02:35.292059	5.25455
1521	12.21.2020	19:02:44.886075	5.9034
1522	12.21.2020	19:02:47.896881	0.154668
1523	12.21.2020	19:02:50.564485	0.156779
1524	12.21.2020	19:02:55.416094	0.660835
1525	12.21.2020	19:02:55.977695	4.83288
1526	12.21.2020	19:02:57.709298	0.455121
1527	12.21.2020	19:03:01.546905	0.166832
1529	12.21.2020	19:03:04.354910	0.196259
1530	12.21.2020	19:03:12.170523	0.223338
1531	12.21.2020	19:03:13.044125	0.690549
1532	12.21.2020	19:03:14.572928	1.36611
1533	12.21.2020	19:03:16.242131	1.06604
1534	12.21.2020	19:03:17.053332	2.30769
1536	12.21.2020	19:03:21.982941	2.32951
1537	12.21.2020	19:03:27.801751	0.091882
1538	12.21.2020	19:03:31.764158	1.99704
1539	12.21.2020	19:03:33.448961	2.99654
1540	12.21.2020	19:03:35.960565	0.824553
1541	12.21.2020	19:03:50.437391	0.741458
1542	12.21.2020	19:04:08.112222	1.62931
1543	12.21.2020	19:04:10.343026	0.164617
1544	12.21.2020	19:04:15.366234	6.30599
1545	12.21.2020	19:04:34.195467	5.40598
1546	12.21.2020	19:04:43.992285	0.205934
1547	12.21.2020	19:04:50.154296	0.0608022
1548	12.21.2020	19:04:55.083904	0.914182
1549	12.21.2020	19:04:57.002708	0.319032
1550	12.21.2020	19:05:32.508370	0.102516
1551	12.21.2020	19:05:41.712386	0.383241
1552	12.21.2020	19:05:44.301991	0.210751
1553	12.21.2020	19:05:59.449617	0.0599333
1554	12.21.2020	19:06:08.138832	0.952308
1555	12.21.2020	19:06:09.932836	5.65069
1556	12.21.2020	19:06:15.174445	0.209183
1557	12.21.2020	19:06:22.350457	0.223489
1558	12.21.2020	19:06:42.209292	0.210575
1559	12.21.2020	19:06:58.558121	0.268297
