Time	TimeStamp	ERR_CR	MCR_DISCNCT	MCR_WAIT	MCR_PWR	MCR_BRWN	MCR_SFTWR	MCR_EXTR	MCR_WTCHDG	BUS_RST	IMG_QFULL	IMG_BADFARME	FS_QFULL	Cam 0 (08:14:43:65:00:01:00:28:00:00:00:00:00:00:00:00) detected	errors	Cam 1 (08:14:43:65:00:01:00:27:00:00:00:00:00:00:00:00) detected	errors	Cam 2 (08:14:43:65:00:01:00:29:00:00:00:00:00:00:00:00) detected	errors	
"2021/01/02, 15:01:06.737941"	132540732667379405	_	_	X	_	_	_	_	_	0	4156	1281	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2021/01/02, 15:02:28.076483"	132540733480764834	_	_	X	_	_	_	_	_	0	4156	1281	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2021/01/02, 15:03:49.508626"	132540734295086264	_	_	X	_	_	_	_	_	0	4156	1281	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2021/01/02, 15:05:10.940769"	132540735109407694	_	_	X	_	_	_	_	_	0	4156	1281	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2021/01/02, 15:06:32.014112"	132540735920141118	_	_	X	_	_	_	_	_	0	4156	1281	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2021/01/02, 15:07:53.071854"	132540736730718542	_	_	X	_	_	_	_	_	0	4156	1281	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2021/01/02, 15:10:41.130949"	132540738411309494	_	_	X	_	_	_	_	_	0	4156	1281	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2021/01/02, 15:11:39.319052"	132540738993190516	_	_	X	_	_	_	_	_	0	4156	1281	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2021/01/02, 15:13:00.641994"	132540739806419944	_	_	X	_	_	_	_	_	0	4156	1281	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2021/01/02, 15:14:27.237747"	132540740672377465	_	_	X	_	_	_	_	_	0	4156	1281	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
