flake ID	camera ID	date (mm.dd.yyyy)	time (hh:mm:ss.mmmmmm)	image name	frame timestamp
163	0	12.17.2020	14:48:54.383985	2020.12.17_14.48.54_flake_163_cam_0.png	0
163	1	12.17.2020	14:48:54.383985	2020.12.17_14.48.54_flake_163_cam_1.png	0
163	2	12.17.2020	14:48:54.383985	2020.12.17_14.48.54_flake_163_cam_2.png	0
164	0	12.17.2020	14:54:10.471741	2020.12.17_14.54.10_flake_164_cam_0.png	0
164	1	12.17.2020	14:54:10.487341	2020.12.17_14.54.10_flake_164_cam_1.png	0
164	2	12.17.2020	14:54:10.502941	2020.12.17_14.54.10_flake_164_cam_2.png	0
165	0	12.17.2020	14:54:26.134168	2020.12.17_14.54.26_flake_165_cam_0.png	0
165	1	12.17.2020	14:54:26.149768	2020.12.17_14.54.26_flake_165_cam_1.png	0
165	2	12.17.2020	14:54:26.149768	2020.12.17_14.54.26_flake_165_cam_2.png	0
166	0	12.17.2020	14:54:46.617004	2020.12.17_14.54.46_flake_166_cam_0.png	0
166	1	12.17.2020	14:54:46.617004	2020.12.17_14.54.46_flake_166_cam_1.png	0
166	2	12.17.2020	14:54:46.632604	2020.12.17_14.54.46_flake_166_cam_2.png	0
167	0	12.17.2020	14:55:24.103870	2020.12.17_14.55.24_flake_167_cam_0.png	0
167	1	12.17.2020	14:55:24.119470	2020.12.17_14.55.24_flake_167_cam_1.png	0
167	2	12.17.2020	14:55:24.119470	2020.12.17_14.55.24_flake_167_cam_2.png	0
170	0	12.17.2020	14:57:15.737666	2020.12.17_14.57.15_flake_170_cam_0.png	0
170	1	12.17.2020	14:57:15.753266	2020.12.17_14.57.15_flake_170_cam_1.png	0
170	2	12.17.2020	14:57:15.753266	2020.12.17_14.57.15_flake_170_cam_2.png	0
171	0	12.17.2020	14:57:27.500087	2020.12.17_14.57.27_flake_171_cam_0.png	0
171	1	12.17.2020	14:57:27.515687	2020.12.17_14.57.27_flake_171_cam_1.png	0
171	2	12.17.2020	14:57:27.515687	2020.12.17_14.57.27_flake_171_cam_2.png	0
172	1	12.17.2020	14:58:08.652959	2020.12.17_14.58.08_flake_172_cam_1.png	0
172	0	12.17.2020	14:58:08.637359	2020.12.17_14.58.08_flake_172_cam_0.png	0
172	2	12.17.2020	14:58:08.652959	2020.12.17_14.58.08_flake_172_cam_2.png	0
173	0	12.17.2020	14:58:36.826608	2020.12.17_14.58.36_flake_173_cam_0.png	0
173	1	12.17.2020	14:58:36.826608	2020.12.17_14.58.36_flake_173_cam_1.png	0
173	2	12.17.2020	14:58:36.826608	2020.12.17_14.58.36_flake_173_cam_2.png	0
174	0	12.17.2020	14:58:44.845022	2020.12.17_14.58.44_flake_174_cam_0.png	0
174	1	12.17.2020	14:58:44.845022	2020.12.17_14.58.44_flake_174_cam_1.png	0
174	2	12.17.2020	14:58:44.860622	2020.12.17_14.58.44_flake_174_cam_2.png	0
