flake ID	camera ID	date (mm.dd.yyyy)	time (hh:mm:ss.mmmmmm)	image name	frame timestamp
179	0	12.17.2020	18:03:15.060236	2020.12.17_18.03.15_flake_179_cam_0.png	0
179	2	12.17.2020	18:03:15.075836	2020.12.17_18.03.15_flake_179_cam_2.png	0
179	1	12.17.2020	18:03:15.060236	2020.12.17_18.03.15_flake_179_cam_1.png	0
180	1	12.17.2020	18:11:24.386296	2020.12.17_18.11.24_flake_180_cam_1.png	0
180	0	12.17.2020	18:11:24.370696	2020.12.17_18.11.24_flake_180_cam_0.png	0
180	2	12.17.2020	18:11:24.401896	2020.12.17_18.11.24_flake_180_cam_2.png	0
181	0	12.17.2020	18:11:57.661154	2020.12.17_18.11.57_flake_181_cam_0.png	0
181	2	12.17.2020	18:11:57.692354	2020.12.17_18.11.57_flake_181_cam_2.png	0
181	1	12.17.2020	18:11:57.676754	2020.12.17_18.11.57_flake_181_cam_1.png	0
182	2	12.17.2020	18:14:05.378578	2020.12.17_18.14.05_flake_182_cam_2.png	0
182	0	12.17.2020	18:14:05.362978	2020.12.17_18.14.05_flake_182_cam_0.png	0
182	1	12.17.2020	18:14:05.362978	2020.12.17_18.14.05_flake_182_cam_1.png	0
183	1	12.17.2020	18:14:07.016581	2020.12.17_18.14.07_flake_183_cam_1.png	0
183	0	12.17.2020	18:14:07.000981	2020.12.17_18.14.07_flake_183_cam_0.png	0
183	2	12.17.2020	18:14:07.016581	2020.12.17_18.14.07_flake_183_cam_2.png	0
186	1	12.17.2020	18:29:25.093794	2020.12.17_18.29.25_flake_186_cam_1.png	0
186	0	12.17.2020	18:29:25.078194	2020.12.17_18.29.25_flake_186_cam_0.png	0
186	2	12.17.2020	18:29:25.109394	2020.12.17_18.29.25_flake_186_cam_2.png	0
191	0	12.17.2020	18:31:51.609251	2020.12.17_18.31.51_flake_191_cam_0.png	0
192	2	12.17.2020	18:32:05.181275	2020.12.17_18.32.05_flake_192_cam_2.png	0
192	1	12.17.2020	18:32:05.181275	2020.12.17_18.32.05_flake_192_cam_1.png	0
192	0	12.17.2020	18:32:05.165675	2020.12.17_18.32.05_flake_192_cam_0.png	0
193	0	12.17.2020	18:32:43.541742	2020.12.17_18.32.43_flake_193_cam_0.png	0
193	1	12.17.2020	18:32:43.557342	2020.12.17_18.32.43_flake_193_cam_1.png	0
193	2	12.17.2020	18:32:43.572942	2020.12.17_18.32.43_flake_193_cam_2.png	0
194	0	12.17.2020	18:34:00.746278	2020.12.17_18.34.00_flake_194_cam_0.png	0
194	2	12.17.2020	18:34:00.761878	2020.12.17_18.34.00_flake_194_cam_2.png	0
194	1	12.17.2020	18:34:00.761878	2020.12.17_18.34.00_flake_194_cam_1.png	0
195	0	12.17.2020	18:34:12.898699	2020.12.17_18.34.12_flake_195_cam_0.png	0
195	2	12.17.2020	18:34:12.914299	2020.12.17_18.34.12_flake_195_cam_2.png	0
