flake ID	camera ID	date (mm.dd.yyyy)	time (hh:mm:ss.mmmmmm)	image name	frame timestamp
992	0	12.21.2020	16:16:27.545351	2020.12.21_16.16.27_flake_992_cam_0.png	0
992	1	12.21.2020	16:16:27.607751	2020.12.21_16.16.27_flake_992_cam_1.png	0
992	2	12.21.2020	16:16:27.670151	2020.12.21_16.16.27_flake_992_cam_2.png	0
993	0	12.21.2020	16:26:52.778849	2020.12.21_16.26.52_flake_993_cam_0.png	0
993	2	12.21.2020	16:26:52.903650	2020.12.21_16.26.52_flake_993_cam_2.png	0
993	1	12.21.2020	16:26:52.841249	2020.12.21_16.26.52_flake_993_cam_1.png	0
994	0	12.21.2020	16:27:49.687749	2020.12.21_16.27.49_flake_994_cam_0.png	0
994	1	12.21.2020	16:27:49.750149	2020.12.21_16.27.49_flake_994_cam_1.png	0
994	2	12.21.2020	16:27:49.812550	2020.12.21_16.27.49_flake_994_cam_2.png	0
995	2	12.21.2020	16:31:40.209354	2020.12.21_16.31.40_flake_995_cam_2.png	0
995	1	12.21.2020	16:31:40.162554	2020.12.21_16.31.40_flake_995_cam_1.png	0
995	0	12.21.2020	16:31:40.084554	2020.12.21_16.31.40_flake_995_cam_0.png	0
996	2	12.21.2020	16:31:48.929770	2020.12.21_16.31.48_flake_996_cam_2.png	0
996	0	12.21.2020	16:31:48.789369	2020.12.21_16.31.48_flake_996_cam_0.png	0
996	1	12.21.2020	16:31:48.851769	2020.12.21_16.31.48_flake_996_cam_1.png	0
997	0	12.21.2020	16:32:26.073435	2020.12.21_16.32.26_flake_997_cam_0.png	0
997	2	12.21.2020	16:32:26.167035	2020.12.21_16.32.26_flake_997_cam_2.png	0
997	1	12.21.2020	16:32:26.120235	2020.12.21_16.32.26_flake_997_cam_1.png	0
998	1	12.21.2020	16:32:45.979070	2020.12.21_16.32.45_flake_998_cam_1.png	0
998	2	12.21.2020	16:32:46.025870	2020.12.21_16.32.46_flake_998_cam_2.png	0
998	0	12.21.2020	16:32:45.916670	2020.12.21_16.32.45_flake_998_cam_0.png	0
999	0	12.21.2020	16:34:12.106821	2020.12.21_16.34.12_flake_999_cam_0.png	0
999	1	12.21.2020	16:34:12.169221	2020.12.21_16.34.12_flake_999_cam_1.png	0
999	2	12.21.2020	16:34:12.216021	2020.12.21_16.34.12_flake_999_cam_2.png	0
1000	2	12.21.2020	16:35:05.646115	2020.12.21_16.35.05_flake_1000_cam_2.png	0
1000	1	12.21.2020	16:35:05.583715	2020.12.21_16.35.05_flake_1000_cam_1.png	0
1000	0	12.21.2020	16:35:05.521315	2020.12.21_16.35.05_flake_1000_cam_0.png	0
1001	0	12.21.2020	16:35:16.020133	2020.12.21_16.35.16_flake_1001_cam_0.png	0
1001	2	12.21.2020	16:35:16.254134	2020.12.21_16.35.16_flake_1001_cam_2.png	0
1001	1	12.21.2020	16:35:16.082533	2020.12.21_16.35.16_flake_1001_cam_1.png	0
1002	2	12.21.2020	16:39:53.794221	2020.12.21_16.39.53_flake_1002_cam_2.png	0
1002	1	12.21.2020	16:39:53.731821	2020.12.21_16.39.53_flake_1002_cam_1.png	0
1002	0	12.21.2020	16:39:53.669421	2020.12.21_16.39.53_flake_1002_cam_0.png	0
1003	0	12.21.2020	16:40:08.130646	2020.12.21_16.40.08_flake_1003_cam_0.png	0
1003	1	12.21.2020	16:40:08.193046	2020.12.21_16.40.08_flake_1003_cam_1.png	0
1003	2	12.21.2020	16:40:08.255447	2020.12.21_16.40.08_flake_1003_cam_2.png	0
1004	0	12.21.2020	16:40:13.699856	2020.12.21_16.40.13_flake_1004_cam_0.png	0
1004	1	12.21.2020	16:40:13.731056	2020.12.21_16.40.13_flake_1004_cam_1.png	0
1004	2	12.21.2020	16:40:13.777856	2020.12.21_16.40.13_flake_1004_cam_2.png	0
1005	0	12.21.2020	16:41:17.675568	2020.12.21_16.41.17_flake_1005_cam_0.png	0
1005	1	12.21.2020	16:41:17.737969	2020.12.21_16.41.17_flake_1005_cam_1.png	0
1005	2	12.21.2020	16:41:17.784769	2020.12.21_16.41.17_flake_1005_cam_2.png	0
1006	1	12.21.2020	16:41:27.565986	2020.12.21_16.41.27_flake_1006_cam_1.png	0
1006	0	12.21.2020	16:41:27.503586	2020.12.21_16.41.27_flake_1006_cam_0.png	0
1006	2	12.21.2020	16:41:27.628386	2020.12.21_16.41.27_flake_1006_cam_2.png	0
1007	0	12.21.2020	16:42:10.481661	2020.12.21_16.42.10_flake_1007_cam_0.png	0
1007	2	12.21.2020	16:42:10.559661	2020.12.21_16.42.10_flake_1007_cam_2.png	0
1007	1	12.21.2020	16:42:10.512861	2020.12.21_16.42.10_flake_1007_cam_1.png	0
1008	1	12.21.2020	16:43:17.530579	2020.12.21_16.43.17_flake_1008_cam_1.png	0
1008	0	12.21.2020	16:43:17.483779	2020.12.21_16.43.17_flake_1008_cam_0.png	0
1008	2	12.21.2020	16:43:17.577379	2020.12.21_16.43.17_flake_1008_cam_2.png	0
1011	0	12.21.2020	16:46:13.779689	2020.12.21_16.46.13_flake_1011_cam_0.png	0
1011	1	12.21.2020	16:46:13.842089	2020.12.21_16.46.13_flake_1011_cam_1.png	0
1011	2	12.21.2020	16:46:13.920089	2020.12.21_16.46.13_flake_1011_cam_2.png	0
1012	0	12.21.2020	16:46:46.789347	2020.12.21_16.46.46_flake_1012_cam_0.png	0
1012	1	12.21.2020	16:46:46.836147	2020.12.21_16.46.46_flake_1012_cam_1.png	0
1012	2	12.21.2020	16:46:46.882947	2020.12.21_16.46.46_flake_1012_cam_2.png	0
1013	1	12.21.2020	16:47:27.879819	2020.12.21_16.47.27_flake_1013_cam_1.png	0
1013	0	12.21.2020	16:47:27.833019	2020.12.21_16.47.27_flake_1013_cam_0.png	0
1013	2	12.21.2020	16:47:27.926619	2020.12.21_16.47.27_flake_1013_cam_2.png	0
1014	1	12.21.2020	16:47:49.392257	2020.12.21_16.47.49_flake_1014_cam_1.png	0
1014	0	12.21.2020	16:47:49.314256	2020.12.21_16.47.49_flake_1014_cam_0.png	0
1014	2	12.21.2020	16:47:49.439057	2020.12.21_16.47.49_flake_1014_cam_2.png	0
1015	1	12.21.2020	16:48:45.817556	2020.12.21_16.48.45_flake_1015_cam_1.png	0
1015	2	12.21.2020	16:48:45.864356	2020.12.21_16.48.45_flake_1015_cam_2.png	0
1015	0	12.21.2020	16:48:45.770756	2020.12.21_16.48.45_flake_1015_cam_0.png	0
1016	1	12.21.2020	16:50:40.696157	2020.12.21_16.50.40_flake_1016_cam_1.png	0
1016	0	12.21.2020	16:50:40.649357	2020.12.21_16.50.40_flake_1016_cam_0.png	0
1016	2	12.21.2020	16:50:40.758557	2020.12.21_16.50.40_flake_1016_cam_2.png	0
1017	2	12.21.2020	16:50:52.396178	2020.12.21_16.50.52_flake_1017_cam_2.png	0
1017	1	12.21.2020	16:50:52.333778	2020.12.21_16.50.52_flake_1017_cam_1.png	0
1017	0	12.21.2020	16:50:52.286978	2020.12.21_16.50.52_flake_1017_cam_0.png	0
1018	2	12.21.2020	16:50:59.072990	2020.12.21_16.50.59_flake_1018_cam_2.png	0
1018	0	12.21.2020	16:50:58.916989	2020.12.21_16.50.58_flake_1018_cam_0.png	0
1018	1	12.21.2020	16:50:59.041790	2020.12.21_16.50.59_flake_1018_cam_1.png	0
1019	0	12.21.2020	16:51:16.576220	2020.12.21_16.51.16_flake_1019_cam_0.png	0
1019	2	12.21.2020	16:51:16.654221	2020.12.21_16.51.16_flake_1019_cam_2.png	0
1019	1	12.21.2020	16:51:16.607420	2020.12.21_16.51.16_flake_1019_cam_1.png	0
1022	1	12.21.2020	16:52:10.599115	2020.12.21_16.52.10_flake_1022_cam_1.png	0
1022	2	12.21.2020	16:52:10.661515	2020.12.21_16.52.10_flake_1022_cam_2.png	0
1022	0	12.21.2020	16:52:10.536715	2020.12.21_16.52.10_flake_1022_cam_0.png	0
1023	1	12.21.2020	16:52:19.491131	2020.12.21_16.52.19_flake_1023_cam_1.png	0
1023	0	12.21.2020	16:52:19.444331	2020.12.21_16.52.19_flake_1023_cam_0.png	0
1023	2	12.21.2020	16:52:19.537931	2020.12.21_16.52.19_flake_1023_cam_2.png	0
1024	0	12.21.2020	16:52:21.737535	2020.12.21_16.52.21_flake_1024_cam_0.png	0
