snowflake id	date (mm.dd.yyyy)	time (hh:mm:ss.mmmmmm)	fall speed (m/s)
992	12.21.2020	16:16:27.623351	0.0335639
993	12.21.2020	16:26:52.966050	0.0603809
994	12.21.2020	16:27:49.890550	3.26822
995	12.21.2020	16:31:40.256154	0.415256
996	12.21.2020	16:31:48.929770	1.27886
997	12.21.2020	16:32:26.182635	0.236338
998	12.21.2020	16:32:45.963470	0.203644
999	12.21.2020	16:34:12.216021	0.0338917
1000	12.21.2020	16:35:05.724115	3.93755
1001	12.21.2020	16:35:16.222934	0.0457492
1002	12.21.2020	16:39:53.731821	0.0475815
1003	12.21.2020	16:40:08.286647	0.0404558
1004	12.21.2020	16:40:13.777856	0.0422882
1006	12.21.2020	16:41:27.675186	0.138647
1007	12.21.2020	16:42:10.590861	3.45734
1008	12.21.2020	16:43:17.530579	0.122218
1009	12.21.2020	16:45:30.115212	0.0492231
1010	12.21.2020	16:46:09.879682	0.0967133
1011	12.21.2020	16:46:13.982489	0.298346
1012	12.21.2020	16:46:47.038947	6.80583
1013	12.21.2020	16:47:28.004619	2.07826
1014	12.21.2020	16:47:49.376656	0.98269
1015	12.21.2020	16:48:45.833156	0.0896612
1016	12.21.2020	16:50:40.789758	2.00615
1017	12.21.2020	16:50:52.333778	0.430405
1018	12.21.2020	16:50:58.979390	0.184859
1019	12.21.2020	16:51:16.794621	0.121779
1020	12.21.2020	16:51:36.575456	3.28579
1021	12.21.2020	16:51:37.199457	1.40664
1022	12.21.2020	16:52:10.599115	0.647391
1023	12.21.2020	16:52:19.491131	0.303419
1024	12.21.2020	16:52:22.049535	0.297824
1025	12.21.2020	16:52:23.547138	1.05201
1026	12.21.2020	16:52:45.418376	0.300739
1027	12.21.2020	16:52:59.645601	0.404613
1028	12.21.2020	16:53:16.946032	0.9937
1029	12.21.2020	16:53:29.316854	0.038617
1030	12.21.2020	16:53:41.094874	0.169856
1031	12.21.2020	16:53:41.952876	0.0951861
1032	12.21.2020	16:53:49.144488	4.59783
1033	12.21.2020	16:54:05.571317	0.0882858
1034	12.21.2020	16:54:08.613323	0.846539
1035	12.21.2020	16:54:10.734926	0.0361729
1036	12.21.2020	16:54:35.663770	4.02602
1037	12.21.2020	16:55:30.872267	0.586493
1038	12.21.2020	16:55:31.340268	0.299701
1039	12.21.2020	16:56:15.550746	0.138143
1040	12.21.2020	16:56:31.447173	0.205365
1041	12.21.2020	16:56:58.310421	0.266879
1042	12.21.2020	16:57:02.834429	0.0347266
1043	12.21.2020	16:57:31.881680	0.0381963
1044	12.21.2020	16:57:38.870492	0.84644
1045	12.21.2020	16:58:00.960131	0.432349
1046	12.21.2020	16:58:06.747741	0.232123
1047	12.21.2020	16:58:19.742564	0.2652
1048	12.21.2020	16:58:57.915831	0.0504132
1049	12.21.2020	16:59:18.133466	0.962236
1050	12.21.2020	16:59:26.526281	0.236247
