flake ID	camera ID	date (mm.dd.yyyy)	time (hh:mm:ss.mmmmmm)	image name	frame timestamp
317	0	12.20.2020	08:03:00.328531	2020.12.20_08.03.00_flake_317_cam_0.png	0
317	2	12.20.2020	08:03:00.468931	2020.12.20_08.03.00_flake_317_cam_2.png	0
317	1	12.20.2020	08:03:00.390931	2020.12.20_08.03.00_flake_317_cam_1.png	0
318	1	12.20.2020	08:05:16.937971	2020.12.20_08.05.16_flake_318_cam_1.png	0
318	0	12.20.2020	08:05:16.875570	2020.12.20_08.05.16_flake_318_cam_0.png	0
318	2	12.20.2020	08:05:17.047171	2020.12.20_08.05.17_flake_318_cam_2.png	0
319	0	12.20.2020	08:06:23.487687	2020.12.20_08.06.23_flake_319_cam_0.png	0
319	2	12.20.2020	08:06:23.612488	2020.12.20_08.06.23_flake_319_cam_2.png	0
319	1	12.20.2020	08:06:23.550088	2020.12.20_08.06.23_flake_319_cam_1.png	0
320	0	12.20.2020	08:06:50.709735	2020.12.20_08.06.50_flake_320_cam_0.png	0
320	1	12.20.2020	08:06:50.772135	2020.12.20_08.06.50_flake_320_cam_1.png	0
320	2	12.20.2020	08:06:50.834535	2020.12.20_08.06.50_flake_320_cam_2.png	0
321	0	12.20.2020	08:07:41.425424	2020.12.20_08.07.41_flake_321_cam_0.png	0
321	1	12.20.2020	08:07:41.472224	2020.12.20_08.07.41_flake_321_cam_1.png	0
321	2	12.20.2020	08:07:41.534624	2020.12.20_08.07.41_flake_321_cam_2.png	0
322	1	12.20.2020	08:08:59.612762	2020.12.20_08.08.59_flake_322_cam_1.png	0
322	0	12.20.2020	08:08:59.550362	2020.12.20_08.08.59_flake_322_cam_0.png	0
322	2	12.20.2020	08:08:59.690762	2020.12.20_08.08.59_flake_322_cam_2.png	0
323	2	12.20.2020	08:10:50.996957	2020.12.20_08.10.50_flake_323_cam_2.png	0
323	0	12.20.2020	08:10:50.840957	2020.12.20_08.10.50_flake_323_cam_0.png	0
323	1	12.20.2020	08:10:50.918957	2020.12.20_08.10.50_flake_323_cam_1.png	0
324	0	12.20.2020	08:11:01.152575	2020.12.20_08.11.01_flake_324_cam_0.png	0
324	1	12.20.2020	08:11:01.230575	2020.12.20_08.11.01_flake_324_cam_1.png	0
324	2	12.20.2020	08:11:01.308575	2020.12.20_08.11.01_flake_324_cam_2.png	0
325	0	12.20.2020	08:12:41.679152	2020.12.20_08.12.41_flake_325_cam_0.png	0
325	1	12.20.2020	08:12:41.757152	2020.12.20_08.12.41_flake_325_cam_1.png	0
325	2	12.20.2020	08:12:41.803952	2020.12.20_08.12.41_flake_325_cam_2.png	0
326	0	12.20.2020	08:12:53.753573	2020.12.20_08.12.53_flake_326_cam_0.png	0
326	2	12.20.2020	08:12:53.909573	2020.12.20_08.12.53_flake_326_cam_2.png	0
326	1	12.20.2020	08:12:53.831573	2020.12.20_08.12.53_flake_326_cam_1.png	0
327	0	12.20.2020	08:14:40.691761	2020.12.20_08.14.40_flake_327_cam_0.png	0
327	2	12.20.2020	08:14:40.816561	2020.12.20_08.14.40_flake_327_cam_2.png	0
327	1	12.20.2020	08:14:40.754161	2020.12.20_08.14.40_flake_327_cam_1.png	0
328	1	12.20.2020	08:14:50.987779	2020.12.20_08.14.50_flake_328_cam_1.png	0
328	2	12.20.2020	08:14:51.050179	2020.12.20_08.14.51_flake_328_cam_2.png	0
328	0	12.20.2020	08:14:50.925379	2020.12.20_08.14.50_flake_328_cam_0.png	0
329	2	12.20.2020	08:15:40.065465	2020.12.20_08.15.40_flake_329_cam_2.png	0
329	1	12.20.2020	08:15:40.018665	2020.12.20_08.15.40_flake_329_cam_1.png	0
329	0	12.20.2020	08:15:39.971865	2020.12.20_08.15.39_flake_329_cam_0.png	0
330	0	12.20.2020	08:18:06.612122	2020.12.20_08.18.06_flake_330_cam_0.png	0
330	2	12.20.2020	08:18:06.752523	2020.12.20_08.18.06_flake_330_cam_2.png	0
330	1	12.20.2020	08:18:06.690123	2020.12.20_08.18.06_flake_330_cam_1.png	0
331	1	12.20.2020	08:25:45.845729	2020.12.20_08.25.45_flake_331_cam_1.png	0
331	0	12.20.2020	08:25:45.767729	2020.12.20_08.25.45_flake_331_cam_0.png	0
331	2	12.20.2020	08:25:45.892529	2020.12.20_08.25.45_flake_331_cam_2.png	0
334	0	12.20.2020	08:32:02.196390	2020.12.20_08.32.02_flake_334_cam_0.png	0
