snowflake id	date (mm.dd.yyyy)	time (hh:mm:ss.mmmmmm)	fall speed (m/s)
317	12.20.2020	08:03:00.422131	1.52046
318	12.20.2020	08:05:16.844370	2.01609
319	12.20.2020	08:06:23.550088	4.50149
320	12.20.2020	08:06:50.803335	4.795
321	12.20.2020	08:07:41.597025	2.7791
322	12.20.2020	08:08:59.737562	0.11051
323	12.20.2020	08:10:50.934557	2.20813
324	12.20.2020	08:11:01.246175	2.74639
325	12.20.2020	08:12:41.850752	4.14059
326	12.20.2020	08:12:53.800373	2.75608
327	12.20.2020	08:14:40.894561	1.3225
328	12.20.2020	08:14:51.003379	1.2493
329	12.20.2020	08:15:40.112265	3.67316
330	12.20.2020	08:18:06.783723	3.19538
331	12.20.2020	08:25:45.876929	26.8936
332	12.20.2020	08:27:36.278323	0.139806
333	12.20.2020	08:30:06.132186	2.62339
334	12.20.2020	08:32:02.258790	2.6516
335	12.20.2020	08:32:06.033997	1.33826
336	12.20.2020	08:32:11.182006	3.14489
337	12.20.2020	08:32:41.711259	2.99587
338	12.20.2020	08:33:04.924100	3.08655
339	12.20.2020	08:35:13.905127	0.31011
340	12.20.2020	08:37:04.712121	3.24435
341	12.20.2020	08:37:10.733732	2.85849
342	12.20.2020	08:46:15.970290	1.15041
343	12.20.2020	08:47:15.640394	1.46291
344	12.20.2020	08:47:19.368801	4.9097
345	12.20.2020	08:48:52.578965	6.38317
346	12.20.2020	08:49:08.069792	0.154978
347	12.20.2020	08:50:22.154322	6.38622
348	12.20.2020	08:51:32.697646	2.68271
349	12.20.2020	08:54:31.177559	0.0639046
350	12.20.2020	08:54:31.973161	4.13716
351	12.20.2020	08:55:40.223281	0.0848635
352	12.20.2020	08:56:37.537781	0.358478
