flake ID	camera ID	date (mm.dd.yyyy)	time (hh:mm:ss.mmmmmm)	image name	frame timestamp
4	0	12.17.2020	09:13:43.072667	2020.12.17_09.13.43_flake_4_cam_0.png	0
4	1	12.17.2020	09:13:43.084667	2020.12.17_09.13.43_flake_4_cam_1.png	0
4	2	12.17.2020	09:13:43.092668	2020.12.17_09.13.43_flake_4_cam_2.png	0
5	0	12.17.2020	09:14:16.119557	2020.12.17_09.14.16_flake_5_cam_0.png	0
5	1	12.17.2020	09:14:16.132558	2020.12.17_09.14.16_flake_5_cam_1.png	0
5	2	12.17.2020	09:14:16.143558	2020.12.17_09.14.16_flake_5_cam_2.png	0
6	0	12.17.2020	09:14:23.376972	2020.12.17_09.14.23_flake_6_cam_0.png	0
6	1	12.17.2020	09:14:23.383972	2020.12.17_09.14.23_flake_6_cam_1.png	0
6	2	12.17.2020	09:14:23.391973	2020.12.17_09.14.23_flake_6_cam_2.png	0
7	0	12.17.2020	09:14:51.500581	2020.12.17_09.14.51_flake_7_cam_0.png	0
7	1	12.17.2020	09:14:51.507581	2020.12.17_09.14.51_flake_7_cam_1.png	0
7	2	12.17.2020	09:14:51.514581	2020.12.17_09.14.51_flake_7_cam_2.png	0
8	0	12.17.2020	09:15:04.946350	2020.12.17_09.15.04_flake_8_cam_0.png	0
8	1	12.17.2020	09:15:04.954350	2020.12.17_09.15.04_flake_8_cam_1.png	0
8	2	12.17.2020	09:15:04.961351	2020.12.17_09.15.04_flake_8_cam_2.png	0
9	0	12.17.2020	09:15:17.380061	2020.12.17_09.15.17_flake_9_cam_0.png	0
9	1	12.17.2020	09:15:17.387061	2020.12.17_09.15.17_flake_9_cam_1.png	0
9	2	12.17.2020	09:15:17.395062	2020.12.17_09.15.17_flake_9_cam_2.png	0
10	0	12.17.2020	09:16:03.742713	2020.12.17_09.16.03_flake_10_cam_0.png	0
10	1	12.17.2020	09:16:03.749713	2020.12.17_09.16.03_flake_10_cam_1.png	0
10	2	12.17.2020	09:16:03.755713	2020.12.17_09.16.03_flake_10_cam_2.png	0
11	0	12.17.2020	09:16:05.282801	2020.12.17_09.16.05_flake_11_cam_0.png	0
11	1	12.17.2020	09:16:05.292801	2020.12.17_09.16.05_flake_11_cam_1.png	0
11	2	12.17.2020	09:16:05.301802	2020.12.17_09.16.05_flake_11_cam_2.png	0
12	0	12.17.2020	09:16:05.971840	2020.12.17_09.16.05_flake_12_cam_0.png	0
12	1	12.17.2020	09:16:05.973840	2020.12.17_09.16.05_flake_12_cam_1.png	0
12	2	12.17.2020	09:16:05.975840	2020.12.17_09.16.05_flake_12_cam_2.png	0
13	0	12.17.2020	09:17:02.066049	2020.12.17_09.17.02_flake_13_cam_0.png	0
13	1	12.17.2020	09:17:02.074049	2020.12.17_09.17.02_flake_13_cam_1.png	0
13	2	12.17.2020	09:17:02.080049	2020.12.17_09.17.02_flake_13_cam_2.png	0
14	0	12.17.2020	09:17:21.343151	2020.12.17_09.17.21_flake_14_cam_0.png	0
14	1	12.17.2020	09:17:21.354152	2020.12.17_09.17.21_flake_14_cam_1.png	0
14	2	12.17.2020	09:17:21.360152	2020.12.17_09.17.21_flake_14_cam_2.png	0
17	1	12.17.2020	09:17:41.804321	2020.12.17_09.17.41_flake_17_cam_1.png	0
17	0	12.17.2020	09:17:41.796321	2020.12.17_09.17.41_flake_17_cam_0.png	0
17	2	12.17.2020	09:17:41.812322	2020.12.17_09.17.41_flake_17_cam_2.png	0
18	0	12.17.2020	09:17:42.856382	2020.12.17_09.17.42_flake_18_cam_0.png	0
18	1	12.17.2020	09:17:42.862382	2020.12.17_09.17.42_flake_18_cam_1.png	0
18	2	12.17.2020	09:17:42.869382	2020.12.17_09.17.42_flake_18_cam_2.png	0
19	1	12.17.2020	09:17:48.883726	2020.12.17_09.17.48_flake_19_cam_1.png	0
19	0	12.17.2020	09:17:48.876726	2020.12.17_09.17.48_flake_19_cam_0.png	0
19	2	12.17.2020	09:17:48.889727	2020.12.17_09.17.48_flake_19_cam_2.png	0
20	0	12.17.2020	09:18:12.879099	2020.12.17_09.18.12_flake_20_cam_0.png	0
20	1	12.17.2020	09:18:12.888099	2020.12.17_09.18.12_flake_20_cam_1.png	0
20	2	12.17.2020	09:18:12.895100	2020.12.17_09.18.12_flake_20_cam_2.png	0
21	1	12.17.2020	09:18:22.716662	2020.12.17_09.18.22_flake_21_cam_1.png	0
21	0	12.17.2020	09:18:22.710661	2020.12.17_09.18.22_flake_21_cam_0.png	0
21	2	12.17.2020	09:18:22.722662	2020.12.17_09.18.22_flake_21_cam_2.png	0
22	0	12.17.2020	09:18:37.413502	2020.12.17_09.18.37_flake_22_cam_0.png	0
22	1	12.17.2020	09:18:37.421503	2020.12.17_09.18.37_flake_22_cam_1.png	0
22	2	12.17.2020	09:18:37.428503	2020.12.17_09.18.37_flake_22_cam_2.png	0
23	0	12.17.2020	09:19:56.185008	2020.12.17_09.19.56_flake_23_cam_0.png	0
23	1	12.17.2020	09:19:56.194008	2020.12.17_09.19.56_flake_23_cam_1.png	0
23	2	12.17.2020	09:19:56.203009	2020.12.17_09.19.56_flake_23_cam_2.png	0
24	0	12.17.2020	09:20:08.067687	2020.12.17_09.20.08_flake_24_cam_0.png	0
24	1	12.17.2020	09:20:08.074688	2020.12.17_09.20.08_flake_24_cam_1.png	0
24	2	12.17.2020	09:20:08.084688	2020.12.17_09.20.08_flake_24_cam_2.png	0
25	0	12.17.2020	09:21:21.170869	2020.12.17_09.21.21_flake_25_cam_0.png	0
25	1	12.17.2020	09:21:21.180869	2020.12.17_09.21.21_flake_25_cam_1.png	0
25	2	12.17.2020	09:21:21.186869	2020.12.17_09.21.21_flake_25_cam_2.png	0
26	0	12.17.2020	09:21:37.147782	2020.12.17_09.21.37_flake_26_cam_0.png	0
26	1	12.17.2020	09:21:37.156783	2020.12.17_09.21.37_flake_26_cam_1.png	0
26	2	12.17.2020	09:21:37.164783	2020.12.17_09.21.37_flake_26_cam_2.png	0
27	0	12.17.2020	09:21:54.790791	2020.12.17_09.21.54_flake_27_cam_0.png	0
27	1	12.17.2020	09:21:54.797792	2020.12.17_09.21.54_flake_27_cam_1.png	0
27	2	12.17.2020	09:21:54.805792	2020.12.17_09.21.54_flake_27_cam_2.png	0
28	0	12.17.2020	09:31:59.431375	2020.12.17_09.31.59_flake_28_cam_0.png	0
28	1	12.17.2020	09:31:59.440375	2020.12.17_09.31.59_flake_28_cam_1.png	0
28	2	12.17.2020	09:31:59.450376	2020.12.17_09.31.59_flake_28_cam_2.png	0
29	0	12.17.2020	09:32:41.948807	2020.12.17_09.32.41_flake_29_cam_0.png	0
29	1	12.17.2020	09:32:41.959807	2020.12.17_09.32.41_flake_29_cam_1.png	0
29	2	12.17.2020	09:32:41.967808	2020.12.17_09.32.41_flake_29_cam_2.png	0
30	0	12.17.2020	09:35:06.003046	2020.12.17_09.35.06_flake_30_cam_0.png	0
30	1	12.17.2020	09:35:06.013047	2020.12.17_09.35.06_flake_30_cam_1.png	0
30	2	12.17.2020	09:35:06.024047	2020.12.17_09.35.06_flake_30_cam_2.png	0
31	0	12.17.2020	09:35:45.416301	2020.12.17_09.35.45_flake_31_cam_0.png	0
31	1	12.17.2020	09:35:45.425301	2020.12.17_09.35.45_flake_31_cam_1.png	0
31	2	12.17.2020	09:35:45.435302	2020.12.17_09.35.45_flake_31_cam_2.png	0
32	1	12.17.2020	09:35:46.895385	2020.12.17_09.35.46_flake_32_cam_1.png	0
32	0	12.17.2020	09:35:46.888385	2020.12.17_09.35.46_flake_32_cam_0.png	0
32	2	12.17.2020	09:35:46.902386	2020.12.17_09.35.46_flake_32_cam_2.png	0
