Time	TimeStamp	ERR_CR	MCR_DISCNCT	MCR_WAIT	MCR_PWR	MCR_BRWN	MCR_SFTWR	MCR_EXTR	MCR_WTCHDG	BUS_RST	IMG_QFULL	IMG_BADFARME	FS_QFULL	Cam 0 (08:14:43:65:00:01:00:28:00:00:00:00:00:00:00:00) detected	errors	Cam 1 (08:14:43:65:00:01:00:27:00:00:00:00:00:00:00:00) detected	errors	Cam 2 (08:14:43:65:00:01:00:29:00:00:00:00:00:00:00:00) detected	errors	
"2020/12/20, 09:01:20.257078"	132529284802570778	_	_	_	_	_	_	_	_	0	0	29	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 09:03:37.147318"	132529286171473183	_	_	_	_	_	_	_	_	0	0	30	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 09:05:25.567509"	132529287255675087	_	_	_	_	_	_	_	_	0	0	31	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 09:06:54.862066"	132529288148620655	_	_	_	_	_	_	_	_	0	0	31	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 09:07:58.822178"	132529288788221779	_	_	_	_	_	_	_	_	0	0	31	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 09:08:58.679483"	132529289386794830	_	_	_	_	_	_	_	_	0	0	31	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 09:10:50.126079"	132529290501260788	_	_	_	_	_	_	_	_	0	0	31	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 09:11:49.998984"	132529291099989839	_	_	_	_	_	_	_	_	0	0	31	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 09:12:49.887489"	132529291698874891	_	_	_	_	_	_	_	_	0	0	31	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 09:13:49.760394"	132529292297603943	_	_	_	_	_	_	_	_	0	0	31	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 09:14:49.461699"	132529292894616991	_	_	_	_	_	_	_	_	0	0	31	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 09:15:49.381404"	132529293493814044	_	_	_	_	_	_	_	_	0	0	31	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 09:17:38.799997"	132529294587999966	_	_	_	_	_	_	_	_	0	0	31	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 09:19:25.270184"	132529295652701836	_	_	_	_	_	_	_	_	0	0	32	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 09:20:25.143089"	132529296251430887	_	_	_	_	_	_	_	_	0	0	32	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 09:21:25.015994"	132529296850159939	_	_	_	_	_	_	_	_	0	0	32	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 09:22:24.732899"	132529297447328988	_	_	_	_	_	_	_	_	0	0	32	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 09:23:24.637004"	132529298046370040	_	_	_	_	_	_	_	_	0	0	32	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 09:24:24.509909"	132529298645099091	_	_	_	_	_	_	_	_	0	0	32	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 09:26:09.997294"	132529299699972944	_	_	_	_	_	_	_	_	0	0	32	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 09:27:09.698599"	132529300296985993	_	_	_	_	_	_	_	_	0	0	32	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 09:28:09.524704"	132529300895247044	_	_	_	_	_	_	_	_	0	0	32	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 09:29:09.428810"	132529301494288096	_	_	_	_	_	_	_	_	0	0	32	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 09:30:09.286115"	132529302092861147	_	_	_	_	_	_	_	_	0	0	32	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 09:31:08.987420"	132529302689874196	_	_	_	_	_	_	_	_	0	0	32	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 09:32:08.860325"	132529303288603247	_	_	_	_	_	_	_	_	0	0	32	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 09:33:08.733230"	132529303887332299	_	_	_	_	_	_	_	_	0	0	32	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 09:34:08.543735"	132529304485437349	_	_	_	_	_	_	_	_	0	0	32	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 09:35:08.385440"	132529305083854401	_	_	_	_	_	_	_	_	0	0	32	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/20, 09:37:15.182463"	132529306351824628	_	_	_	_	_	_	_	_	0	0	32	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
