flake ID	camera ID	date (mm.dd.yyyy)	time (hh:mm:ss.mmmmmm)	image name	frame timestamp
353	0	12.20.2020	09:00:20.040972	2020.12.20_09.00.20_flake_353_cam_0.png	0
353	2	12.20.2020	09:00:20.165772	2020.12.20_09.00.20_flake_353_cam_2.png	0
353	1	12.20.2020	09:00:20.103372	2020.12.20_09.00.20_flake_353_cam_1.png	0
358	0	12.20.2020	09:05:35.192726	2020.12.20_09.05.35_flake_358_cam_0.png	0
359	0	12.20.2020	09:05:55.254361	2020.12.20_09.05.55_flake_359_cam_0.png	0
359	1	12.20.2020	09:05:55.301161	2020.12.20_09.05.55_flake_359_cam_1.png	0
359	2	12.20.2020	09:05:55.347961	2020.12.20_09.05.55_flake_359_cam_2.png	0
360	0	12.20.2020	09:06:58.356472	2020.12.20_09.06.58_flake_360_cam_0.png	0
360	1	12.20.2020	09:06:58.403272	2020.12.20_09.06.58_flake_360_cam_1.png	0
360	2	12.20.2020	09:06:58.450072	2020.12.20_09.06.58_flake_360_cam_2.png	0
361	0	12.20.2020	09:09:46.821168	2020.12.20_09.09.46_flake_361_cam_0.png	0
361	2	12.20.2020	09:09:46.961568	2020.12.20_09.09.46_flake_361_cam_2.png	0
361	1	12.20.2020	09:09:46.883568	2020.12.20_09.09.46_flake_361_cam_1.png	0
362	0	12.20.2020	09:09:50.362374	2020.12.20_09.09.50_flake_362_cam_0.png	0
362	2	12.20.2020	09:09:50.518374	2020.12.20_09.09.50_flake_362_cam_2.png	0
362	1	12.20.2020	09:09:50.440374	2020.12.20_09.09.50_flake_362_cam_1.png	0
365	0	12.20.2020	09:25:10.217989	2020.12.20_09.25.10_flake_365_cam_0.png	0
365	1	12.20.2020	09:25:10.280390	2020.12.20_09.25.10_flake_365_cam_1.png	0
365	2	12.20.2020	09:25:10.358390	2020.12.20_09.25.10_flake_365_cam_2.png	0
366	0	12.20.2020	09:35:42.003499	2020.12.20_09.35.42_flake_366_cam_0.png	0
366	2	12.20.2020	09:35:42.143899	2020.12.20_09.35.42_flake_366_cam_2.png	0
366	1	12.20.2020	09:35:42.081499	2020.12.20_09.35.42_flake_366_cam_1.png	0
367	0	12.20.2020	09:36:15.325158	2020.12.20_09.36.15_flake_367_cam_0.png	0
367	2	12.20.2020	09:36:15.449958	2020.12.20_09.36.15_flake_367_cam_2.png	0
367	1	12.20.2020	09:36:15.387558	2020.12.20_09.36.15_flake_367_cam_1.png	0
368	0	12.20.2020	09:42:13.642187	2020.12.20_09.42.13_flake_368_cam_0.png	0
368	2	12.20.2020	09:42:13.766987	2020.12.20_09.42.13_flake_368_cam_2.png	0
368	1	12.20.2020	09:42:13.704587	2020.12.20_09.42.13_flake_368_cam_1.png	0
369	0	12.20.2020	09:43:56.321567	2020.12.20_09.43.56_flake_369_cam_0.png	0
369	2	12.20.2020	09:43:56.461968	2020.12.20_09.43.56_flake_369_cam_2.png	0
369	1	12.20.2020	09:43:56.399568	2020.12.20_09.43.56_flake_369_cam_1.png	0
372	0	12.20.2020	09:47:01.618693	2020.12.20_09.47.01_flake_372_cam_0.png	0
372	1	12.20.2020	09:47:01.696693	2020.12.20_09.47.01_flake_372_cam_1.png	0
372	2	12.20.2020	09:47:01.759093	2020.12.20_09.47.01_flake_372_cam_2.png	0
373	0	12.20.2020	09:47:50.165978	2020.12.20_09.47.50_flake_373_cam_0.png	0
373	1	12.20.2020	09:47:50.228378	2020.12.20_09.47.50_flake_373_cam_1.png	0
373	2	12.20.2020	09:47:50.275178	2020.12.20_09.47.50_flake_373_cam_2.png	0
374	0	12.20.2020	09:49:10.896120	2020.12.20_09.49.10_flake_374_cam_0.png	0
374	1	12.20.2020	09:49:10.974120	2020.12.20_09.49.10_flake_374_cam_1.png	0
374	2	12.20.2020	09:49:11.036520	2020.12.20_09.49.11_flake_374_cam_2.png	0
375	0	12.20.2020	09:49:39.568970	2020.12.20_09.49.39_flake_375_cam_0.png	0
375	1	12.20.2020	09:49:39.631370	2020.12.20_09.49.39_flake_375_cam_1.png	0
375	2	12.20.2020	09:49:39.724971	2020.12.20_09.49.39_flake_375_cam_2.png	0
376	0	12.20.2020	09:50:24.855850	2020.12.20_09.50.24_flake_376_cam_0.png	0
376	1	12.20.2020	09:50:24.918250	2020.12.20_09.50.24_flake_376_cam_1.png	0
376	2	12.20.2020	09:50:24.965050	2020.12.20_09.50.24_flake_376_cam_2.png	0
377	0	12.20.2020	09:51:25.883157	2020.12.20_09.51.25_flake_377_cam_0.png	0
377	1	12.20.2020	09:51:25.945557	2020.12.20_09.51.25_flake_377_cam_1.png	0
