snowflake id	date (mm.dd.yyyy)	time (hh:mm:ss.mmmmmm)	fall speed (m/s)
1051	12.21.2020	17:00:27.116787	0.927635
1052	12.21.2020	17:00:38.114807	1.8032
1053	12.21.2020	17:00:43.028815	1.23727
1054	12.21.2020	17:01:01.171647	0.0552866
1055	12.21.2020	17:01:11.218065	0.360537
1056	12.21.2020	17:01:23.058486	0.0752218
1057	12.21.2020	17:01:40.780117	4.30449
1058	12.21.2020	17:02:36.238214	0.417451
1059	12.21.2020	17:03:14.785882	0.0780572
1060	12.21.2020	17:03:23.303497	0.984955
1061	12.21.2020	17:05:11.536487	0.257286
1062	12.21.2020	17:05:12.722089	3.17971
1063	12.21.2020	17:05:34.437327	0.208159
1064	12.21.2020	17:05:39.725736	2.19875
1065	12.21.2020	17:06:10.910191	2.42318
1066	12.21.2020	17:06:31.689428	0.100937
1067	12.21.2020	17:07:06.290288	0.120462
1068	12.21.2020	17:07:36.257941	0.0635711
1069	12.21.2020	17:07:54.260373	0.154017
1070	12.21.2020	17:07:59.517582	0.0443289
1071	12.21.2020	17:08:06.428394	0.145967
1072	12.21.2020	17:09:03.758495	3.71176
1073	12.21.2020	17:09:21.542526	0.304797
1074	12.21.2020	17:09:25.348933	0.118988
1075	12.21.2020	17:09:31.729344	0.044558
1076	12.21.2020	17:09:36.424952	1.07175
1077	12.21.2020	17:09:38.905357	0.449232
1078	12.21.2020	17:09:51.213778	0.123816
1079	12.21.2020	17:09:59.419393	1.53383
1080	12.21.2020	17:10:05.425403	1.85137
1081	12.21.2020	17:10:09.746611	0.0821432
1082	12.21.2020	17:10:10.838613	1.34224
1083	12.21.2020	17:10:16.080222	1.18118
1084	12.21.2020	17:10:21.961432	1.44198
1085	12.21.2020	17:10:31.446249	0.198003
1086	12.21.2020	17:10:33.614653	1.30228
1087	12.21.2020	17:10:36.968659	0.0785093
1088	12.21.2020	17:10:39.745463	0.266821
1089	12.21.2020	17:10:42.834269	0.16873
1090	12.21.2020	17:10:47.389477	4.50454
1091	12.21.2020	17:10:47.919878	0.309858
1092	12.21.2020	17:10:48.746679	3.27374
1093	12.21.2020	17:10:58.278296	3.78304
1094	12.21.2020	17:11:05.516709	1.77539
1095	12.21.2020	17:11:07.950313	18.5478
1096	12.21.2020	17:11:14.190324	2.50457
1097	12.21.2020	17:11:16.779928	0.0415725
1098	12.21.2020	17:11:26.264745	0.235782
1099	12.21.2020	17:11:31.833955	0.353923
1100	12.21.2020	17:11:36.732364	0.48932
1101	12.21.2020	17:12:29.054855	10.6061
1102	12.21.2020	17:12:44.576883	0.11441
1103	12.21.2020	17:12:46.480086	0.362857
1104	12.21.2020	17:12:53.375298	0.996791
1105	12.21.2020	17:13:19.349344	0.119384
1106	12.21.2020	17:13:32.281766	23.1656
1107	12.21.2020	17:15:18.751953	0.0335258
1108	12.21.2020	17:16:10.653245	0.0654772
1109	12.21.2020	17:16:14.553251	1.00609
1110	12.21.2020	17:16:27.220474	4.59936
1111	12.21.2020	17:16:36.174889	0.146948
1112	12.21.2020	17:16:47.874910	0.0935539
1113	12.21.2020	17:16:53.178919	0.137118
1114	12.21.2020	17:17:31.461387	1.47819
1115	12.21.2020	17:17:37.248997	3.87762
1116	12.21.2020	17:17:38.387799	4.99237
1117	12.21.2020	17:17:46.905414	0.421837
1118	12.21.2020	17:18:04.861045	0.32629
1119	12.21.2020	17:18:15.437864	0.490782
1120	12.21.2020	17:18:16.514266	0.18384
1121	12.21.2020	17:18:19.571871	0.664608
1122	12.21.2020	17:18:22.348676	0.234734
1123	12.21.2020	17:18:24.797880	0.51881
1124	12.21.2020	17:18:29.431088	3.38187
1125	12.21.2020	17:18:34.906698	0.245909
1126	12.21.2020	17:18:41.848710	0.19165
1127	12.21.2020	17:19:04.390750	5.56303
1128	12.21.2020	17:19:06.340753	1.25361
1129	12.21.2020	17:19:10.958361	0.563258
1130	12.21.2020	17:19:32.345999	1.38066
1131	12.21.2020	17:19:54.076837	0.177903
1132	12.21.2020	17:19:57.462043	0.0545997
1133	12.21.2020	17:20:00.316848	4.79715
1134	12.21.2020	17:20:23.155288	1.5367
1135	12.21.2020	17:20:33.154906	0.19228
1136	12.21.2020	17:21:43.183429	3.19953
1137	12.21.2020	17:22:18.486291	0.0705943
1138	12.21.2020	17:23:50.417252	1.64903
1139	12.21.2020	17:24:08.419684	0.700184
1140	12.21.2020	17:24:33.286127	4.76931
1141	12.21.2020	17:26:15.325907	0.206329
1142	12.21.2020	17:26:19.912315	3.30762
1143	12.21.2020	17:26:36.214343	0.0793785
1144	12.21.2020	17:27:21.828823	0.571552
1145	12.21.2020	17:27:24.855229	0.947363
1146	12.21.2020	17:28:00.048891	0.2979
1147	12.21.2020	17:28:12.482112	1.12259
1148	12.21.2020	17:28:20.921727	2.04911
1149	12.21.2020	17:28:45.148570	0.0728832
1150	12.21.2020	17:28:55.850189	0.0854213
1151	12.21.2020	17:29:01.497399	0.154049
1152	12.21.2020	17:29:25.162640	3.91164
1153	12.21.2020	17:29:40.029466	0.604772
1154	12.21.2020	17:29:43.274272	1.41753
1155	12.21.2020	17:29:50.668685	4.82949
1156	12.21.2020	17:30:12.103123	3.84321
1157	12.21.2020	17:30:26.174347	0.0689698
1158	12.21.2020	17:31:03.754813	0.175275
1159	12.21.2020	17:31:15.720034	0.54935
1160	12.21.2020	17:31:53.160100	0.0754544
1161	12.21.2020	17:32:13.549336	1.1301
1162	12.21.2020	17:32:40.038182	1.20503
1163	12.21.2020	17:32:53.485406	0.0999488
1164	12.21.2020	17:33:15.871445	0.16546
1165	12.21.2020	17:33:22.813458	1.0285
1166	12.21.2020	17:33:25.808663	3.86736
1167	12.21.2020	17:34:22.499162	3.74393
1168	12.21.2020	17:34:26.461569	0.0544087
1169	12.21.2020	17:34:47.615206	3.73507
1170	12.21.2020	17:34:50.984812	0.436087
1171	12.21.2020	17:35:03.293234	6.34098
1172	12.21.2020	17:36:16.862963	1.68822
1173	12.21.2020	17:36:25.505378	0.0770707
1174	12.21.2020	17:36:29.498985	1.44756
1175	12.21.2020	17:36:40.715405	1.00279
1176	12.21.2020	17:36:59.357438	0.432056
1177	12.21.2020	17:37:23.397080	0.605006
1178	12.21.2020	17:37:31.181494	1.87579
1179	12.21.2020	17:37:49.480326	2.51221
1180	12.21.2020	17:38:03.832351	0.0700657
1181	12.21.2020	17:38:12.552766	0.907984
1182	12.21.2020	17:38:20.383980	0.215711
1183	12.21.2020	17:38:36.233608	0.143365
1184	12.21.2020	17:38:47.496828	0.108221
1185	12.21.2020	17:38:56.217243	0.27828
1186	12.21.2020	17:39:07.480463	0.715148
1187	12.21.2020	17:39:36.215713	0.121389
1188	12.21.2020	17:39:49.397737	0.114141
1189	12.21.2020	17:39:50.879739	1.3308
1190	12.21.2020	17:40:06.308166	0.240636
1191	12.21.2020	17:40:48.927441	0.0767303
1192	12.21.2020	17:40:58.552658	1.24912
1193	12.21.2020	17:41:54.946757	0.0725401
1194	12.21.2020	17:42:04.868374	0.776813
1195	12.21.2020	17:42:14.197191	0.226074
1196	12.21.2020	17:42:26.833213	4.87283
1197	12.21.2020	17:42:32.636423	0.0538422
1198	12.21.2020	17:42:41.013638	1.44048
1199	12.21.2020	17:42:52.807259	3.07852
1200	12.21.2020	17:43:02.494876	0.80097
1201	12.21.2020	17:43:04.086078	0.0524361
1202	12.21.2020	17:43:05.568081	0.823099
1203	12.21.2020	17:43:07.284084	2.75985
1204	12.21.2020	17:43:11.355691	0.0693905
1205	12.21.2020	17:43:14.678497	0.0682617
1206	12.21.2020	17:43:23.352112	3.90754
1207	12.21.2020	17:43:31.510927	0.120404
1208	12.21.2020	17:43:38.764939	0.483334
1209	12.21.2020	17:43:45.394951	0.325779
1210	12.21.2020	17:44:02.008980	0.0506582
1211	12.21.2020	17:44:21.789815	0.0351711
1212	12.21.2020	17:44:28.029826	0.127032
1213	12.21.2020	17:44:31.259032	0.201925
1214	12.21.2020	17:44:45.938657	0.399758
1215	12.21.2020	17:44:49.167863	0.140578
1216	12.21.2020	17:44:50.181865	5.92879
1217	12.21.2020	17:45:08.823898	3.39716
1218	12.21.2020	17:45:23.191523	3.33917
1219	12.21.2020	17:45:31.459537	0.735646
1220	12.21.2020	17:45:34.142742	0.0871188
1221	12.21.2020	17:46:03.111993	10.8678
1222	12.21.2020	17:46:07.870001	0.210901
1223	12.21.2020	17:46:08.930803	0.586594
1224	12.21.2020	17:46:19.242421	3.12959
1225	12.21.2020	17:46:22.190826	3.55841
1226	12.21.2020	17:46:33.968847	0.725372
1227	12.21.2020	17:46:35.638050	1.30488
1228	12.21.2020	17:46:36.308851	4.0967
1229	12.21.2020	17:46:37.510053	0.109452
1230	12.21.2020	17:46:40.084058	0.657555
1231	12.21.2020	17:46:44.514466	1.94706
1232	12.21.2020	17:46:45.606468	1.22738
1233	12.21.2020	17:46:46.698469	4.59293
1234	12.21.2020	17:46:48.180472	0.115188
1235	12.21.2020	17:46:49.756075	0.149822
1236	12.21.2020	17:46:58.117690	0.365519
1237	12.21.2020	17:47:08.195307	0.324403
1238	12.21.2020	17:47:09.692910	4.93397
1239	12.21.2020	17:47:37.102158	1.96405
1240	12.21.2020	17:48:19.487432	0.416278
1241	12.21.2020	17:48:25.945844	1.63311
1242	12.21.2020	17:48:30.922253	0.734253
1243	12.21.2020	17:48:42.747073	5.94806
1244	12.21.2020	17:48:44.884277	3.64241
1245	12.21.2020	17:48:50.453487	10.6526
1246	12.21.2020	17:48:57.676300	300.322
1247	12.21.2020	17:49:03.682310	0.0591852
1248	12.21.2020	17:49:25.147948	0.273564
1249	12.21.2020	17:49:29.016755	0.237511
1250	12.21.2020	17:49:40.357974	0.155828
1251	12.21.2020	17:50:28.374859	0.0999592
1252	12.21.2020	17:50:28.998860	1.20415
1253	12.21.2020	17:50:31.713265	6.21465
1254	12.21.2020	17:50:36.143672	2.14098
1255	12.21.2020	17:50:57.359710	0.147578
1256	12.21.2020	17:51:16.173343	1.73897
1257	12.21.2020	17:51:18.482147	0.0785991
1258	12.21.2020	17:51:20.634951	0.157546
1259	12.21.2020	17:51:27.826563	0.0651484
1260	12.21.2020	17:51:31.242969	0.345422
1261	12.21.2020	17:51:35.236576	0.0805176
1262	12.21.2020	17:51:43.005390	2.1016
1263	12.21.2020	17:51:44.783793	0.180939
1264	12.21.2020	17:51:52.958207	5.33921
1265	12.21.2020	17:51:59.806619	3.96448
1266	12.21.2020	17:52:02.723825	0.75065
1267	12.21.2020	17:52:13.721844	3.40242
1268	12.21.2020	17:52:17.200650	0.631634
1269	12.21.2020	17:53:15.295152	4.19031
1270	12.21.2020	17:53:20.224761	0.207284
1271	12.21.2020	17:53:25.310370	0.421066
1272	12.21.2020	17:53:44.046002	0.351502
1273	12.21.2020	17:54:00.972032	0.742493
1274	12.21.2020	17:54:10.534849	0.104404
1275	12.21.2020	17:54:39.816100	0.110578
1276	12.21.2020	17:55:08.925752	0.125019
1277	12.21.2020	17:55:14.978562	0.0484501
1278	12.21.2020	17:56:19.952676	0.0376078
1279	12.21.2020	17:57:10.091164	3.51747
1280	12.21.2020	17:57:25.082791	0.0969553
