flake ID	camera ID	date (mm.dd.yyyy)	time (hh:mm:ss.mmmmmm)	image name	frame timestamp
2164	0	12.22.2020	10:05:55.980457	2020.12.22_10.05.55_flake_2164_cam_0.png	0
2164	1	12.22.2020	10:05:56.058457	2020.12.22_10.05.56_flake_2164_cam_1.png	0
2164	2	12.22.2020	10:05:56.136457	2020.12.22_10.05.56_flake_2164_cam_2.png	0
2165	0	12.22.2020	10:06:15.496091	2020.12.22_10.06.15_flake_2165_cam_0.png	0
2165	1	12.22.2020	10:06:15.542891	2020.12.22_10.06.15_flake_2165_cam_1.png	0
2165	2	12.22.2020	10:06:15.589692	2020.12.22_10.06.15_flake_2165_cam_2.png	0
2166	0	12.22.2020	10:06:16.884494	2020.12.22_10.06.16_flake_2166_cam_0.png	0
2166	1	12.22.2020	10:06:16.931294	2020.12.22_10.06.16_flake_2166_cam_1.png	0
2166	2	12.22.2020	10:06:16.962494	2020.12.22_10.06.16_flake_2166_cam_2.png	0
2167	0	12.22.2020	10:06:49.909752	2020.12.22_10.06.49_flake_2167_cam_0.png	0
2167	1	12.22.2020	10:06:49.940952	2020.12.22_10.06.49_flake_2167_cam_1.png	0
2167	2	12.22.2020	10:06:49.987752	2020.12.22_10.06.49_flake_2167_cam_2.png	0
2168	0	12.22.2020	10:07:02.764174	2020.12.22_10.07.02_flake_2168_cam_0.png	0
2168	1	12.22.2020	10:07:02.795374	2020.12.22_10.07.02_flake_2168_cam_1.png	0
2168	2	12.22.2020	10:07:02.842175	2020.12.22_10.07.02_flake_2168_cam_2.png	0
2169	0	12.22.2020	10:23:54.441551	2020.12.22_10.23.54_flake_2169_cam_0.png	0
2169	1	12.22.2020	10:23:54.488351	2020.12.22_10.23.54_flake_2169_cam_1.png	0
2169	2	12.22.2020	10:23:54.550752	2020.12.22_10.23.54_flake_2169_cam_2.png	0
2172	1	12.22.2020	10:34:48.301100	2020.12.22_10.34.48_flake_2172_cam_1.png	0
2172	0	12.22.2020	10:34:48.223100	2020.12.22_10.34.48_flake_2172_cam_0.png	0
2172	2	12.22.2020	10:34:48.379100	2020.12.22_10.34.48_flake_2172_cam_2.png	0
2173	0	12.22.2020	10:35:07.567134	2020.12.22_10.35.07_flake_2173_cam_0.png	0
2173	1	12.22.2020	10:35:07.629534	2020.12.22_10.35.07_flake_2173_cam_1.png	0
2173	2	12.22.2020	10:35:07.676334	2020.12.22_10.35.07_flake_2173_cam_2.png	0
2174	0	12.22.2020	10:35:17.254751	2020.12.22_10.35.17_flake_2174_cam_0.png	0
2174	1	12.22.2020	10:35:17.317151	2020.12.22_10.35.17_flake_2174_cam_1.png	0
2174	2	12.22.2020	10:35:17.379551	2020.12.22_10.35.17_flake_2174_cam_2.png	0
2175	0	12.22.2020	10:35:18.284352	2020.12.22_10.35.18_flake_2175_cam_0.png	0
2179	0	12.22.2020	10:35:25.429165	2020.12.22_10.35.25_flake_2179_cam_0.png	0
2175	1	12.22.2020	10:35:18.331153	2020.12.22_10.35.18_flake_2175_cam_1.png	0
2176	0	12.22.2020	10:35:19.204754	2020.12.22_10.35.19_flake_2176_cam_0.png	0
2175	2	12.22.2020	10:35:18.377953	2020.12.22_10.35.18_flake_2175_cam_2.png	0
2176	1	12.22.2020	10:35:19.235954	2020.12.22_10.35.19_flake_2176_cam_1.png	0
2184	0	12.22.2020	10:35:41.403593	2020.12.22_10.35.41_flake_2184_cam_0.png	0
2185	0	12.22.2020	10:35:42.214794	2020.12.22_10.35.42_flake_2185_cam_0.png	0
2184	2	12.22.2020	10:35:41.465993	2020.12.22_10.35.41_flake_2184_cam_2.png	0
2185	1	12.22.2020	10:35:42.261595	2020.12.22_10.35.42_flake_2185_cam_1.png	0
2193	0	12.22.2020	10:35:51.247210	2020.12.22_10.35.51_flake_2193_cam_0.png	0
2195	0	12.22.2020	10:35:58.797624	2020.12.22_10.35.58_flake_2195_cam_0.png	0
2185	2	12.22.2020	10:35:42.292795	2020.12.22_10.35.42_flake_2185_cam_2.png	0
2195	1	12.22.2020	10:35:58.844424	2020.12.22_10.35.58_flake_2195_cam_1.png	0
2196	0	12.22.2020	10:36:02.120429	2020.12.22_10.36.02_flake_2196_cam_0.png	0
2197	0	12.22.2020	10:36:05.521235	2020.12.22_10.36.05_flake_2197_cam_0.png	0
2201	0	12.22.2020	10:36:08.641241	2020.12.22_10.36.08_flake_2201_cam_0.png	0
2205	0	12.22.2020	10:36:13.227649	2020.12.22_10.36.13_flake_2205_cam_0.png	0
2201	1	12.22.2020	10:36:08.688041	2020.12.22_10.36.08_flake_2201_cam_1.png	0
2206	0	12.22.2020	10:36:19.592460	2020.12.22_10.36.19_flake_2206_cam_0.png	0
2207	0	12.22.2020	10:36:20.341261	2020.12.22_10.36.20_flake_2207_cam_0.png	0
2210	0	12.22.2020	10:36:25.192870	2020.12.22_10.36.25_flake_2210_cam_0.png	0
2206	1	12.22.2020	10:36:19.639260	2020.12.22_10.36.19_flake_2206_cam_1.png	0
2189	0	12.22.2020	10:35:46.551602	2020.12.22_10.35.46_flake_2189_cam_0.png	0
2186	0	12.22.2020	10:35:42.979196	2020.12.22_10.35.42_flake_2186_cam_0.png	0
2190	0	12.22.2020	10:35:47.440804	2020.12.22_10.35.47_flake_2190_cam_0.png	0
2177	0	12.22.2020	10:35:20.452756	2020.12.22_10.35.20_flake_2177_cam_0.png	0
2176	2	12.22.2020	10:35:19.282754	2020.12.22_10.35.19_flake_2176_cam_2.png	0
2177	1	12.22.2020	10:35:20.483956	2020.12.22_10.35.20_flake_2177_cam_1.png	0
