Time	TimeStamp	ERR_CR	MCR_DISCNCT	MCR_WAIT	MCR_PWR	MCR_BRWN	MCR_SFTWR	MCR_EXTR	MCR_WTCHDG	BUS_RST	IMG_QFULL	IMG_BADFARME	FS_QFULL	Cam 0 (08:14:43:65:00:01:00:28:00:00:00:00:00:00:00:00) detected	errors	Cam 1 (08:14:43:65:00:01:00:27:00:00:00:00:00:00:00:00) detected	errors	Cam 2 (08:14:43:65:00:01:00:29:00:00:00:00:00:00:00:00) detected	errors	
"2020/12/22, 10:00:18.707865"	132531048187078647	_	_	_	_	_	_	_	_	0	201	263	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:01:18.377970"	132531048783779695	_	_	_	_	_	_	_	_	0	201	263	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:02:18.204075"	132531049382040746	_	_	_	_	_	_	_	_	0	201	263	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:03:18.123780"	132531049981237798	_	_	_	_	_	_	_	_	0	201	263	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:04:17.887485"	132531050578874848	_	_	_	_	_	_	_	_	0	201	263	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:05:17.775990"	132531051177759900	_	_	_	_	_	_	_	_	0	201	263	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:08:02.777480"	132531052827774798	_	_	_	_	_	_	_	_	0	201	264	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:09:02.634785"	132531053426347849	_	_	_	_	_	_	_	_	0	201	264	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:10:02.320490"	132531054023204897	_	_	_	_	_	_	_	_	0	201	264	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:11:02.177795"	132531054621777949	_	_	_	_	_	_	_	_	0	201	264	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:12:02.128700"	132531055221287002	_	_	_	_	_	_	_	_	0	201	264	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:13:01.830005"	132531055818300050	_	_	_	_	_	_	_	_	0	201	264	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:14:01.687310"	132531056416873102	_	_	_	_	_	_	_	_	0	201	264	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:15:01.544615"	132531057015446153	_	_	_	_	_	_	_	_	0	201	264	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:16:01.401920"	132531057614019204	_	_	_	_	_	_	_	_	0	201	264	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:17:01.087625"	132531058210876253	_	_	_	_	_	_	_	_	0	201	264	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:18:01.116531"	132531058811165307	_	_	_	_	_	_	_	_	0	201	264	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:19:00.786636"	132531059407866355	_	_	_	_	_	_	_	_	0	201	264	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:20:00.659541"	132531060006595407	_	_	_	_	_	_	_	_	0	201	264	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:21:00.501246"	132531060605012458	_	_	_	_	_	_	_	_	0	201	264	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:22:00.374151"	132531061203741509	_	_	_	_	_	_	_	_	0	201	264	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:23:00.215856"	132531061802158560	_	_	_	_	_	_	_	_	0	201	264	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:24:54.766857"	132531062947668572	_	_	_	_	_	_	_	_	0	201	264	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:25:54.608562"	132531063546085623	_	_	_	_	_	_	_	_	0	201	264	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:26:54.481468"	132531064144814675	_	_	_	_	_	_	_	_	0	201	264	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:27:54.338773"	132531064743387726	_	_	_	_	_	_	_	_	0	201	264	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:28:54.258478"	132531065342584779	_	_	_	_	_	_	_	_	0	201	264	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:29:53.959783"	132531065939597827	_	_	_	_	_	_	_	_	0	201	264	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:31:29.307150"	132531066893071502	_	_	_	_	_	_	_	_	0	201	264	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:32:29.211255"	132531067492112554	_	_	_	_	_	_	_	_	0	201	264	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:33:28.896960"	132531068088969603	_	_	_	_	_	_	_	_	0	201	264	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:34:28.691865"	132531068686918653	_	_	_	_	_	_	_	_	0	201	264	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:36:43.023701"	132531070030237012	_	_	_	_	_	_	_	_	0	201	268	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:36:45.098505"	132531070050985049	_	_	_	_	_	_	_	_	0	201	268	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/22, 10:36:49.076512"	132531070090765119	_	_	_	_	_	_	_	_	0	201	268	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
