flake ID	camera ID	date (mm.dd.yyyy)	time (hh:mm:ss.mmmmmm)	image name	frame timestamp
1285	0	12.21.2020	18:01:19.067602	2020.12.21_18.01.19_flake_1285_cam_0.png	0
1286	0	12.21.2020	18:01:26.992416	2020.12.21_18.01.26_flake_1286_cam_0.png	0
1286	1	12.21.2020	18:01:27.039216	2020.12.21_18.01.27_flake_1286_cam_1.png	0
1286	2	12.21.2020	18:01:27.086016	2020.12.21_18.01.27_flake_1286_cam_2.png	0
1291	0	12.21.2020	18:07:43.857878	2020.12.21_18.07.43_flake_1291_cam_0.png	0
1291	2	12.21.2020	18:07:43.951478	2020.12.21_18.07.43_flake_1291_cam_2.png	0
1292	1	12.21.2020	18:08:49.923994	2020.12.21_18.08.49_flake_1292_cam_1.png	0
1292	0	12.21.2020	18:08:49.861593	2020.12.21_18.08.49_flake_1292_cam_0.png	0
1292	2	12.21.2020	18:08:49.986394	2020.12.21_18.08.49_flake_1292_cam_2.png	0
1293	1	12.21.2020	18:09:18.160043	2020.12.21_18.09.18_flake_1293_cam_1.png	0
1293	0	12.21.2020	18:09:18.097643	2020.12.21_18.09.18_flake_1293_cam_0.png	0
1293	2	12.21.2020	18:09:18.222443	2020.12.21_18.09.18_flake_1293_cam_2.png	0
1294	1	12.21.2020	18:09:49.250898	2020.12.21_18.09.49_flake_1294_cam_1.png	0
1294	0	12.21.2020	18:09:49.204098	2020.12.21_18.09.49_flake_1294_cam_0.png	0
1294	2	12.21.2020	18:09:49.282098	2020.12.21_18.09.49_flake_1294_cam_2.png	0
1295	1	12.21.2020	18:09:52.729704	2020.12.21_18.09.52_flake_1295_cam_1.png	0
1295	0	12.21.2020	18:09:52.682904	2020.12.21_18.09.52_flake_1295_cam_0.png	0
1295	2	12.21.2020	18:09:52.760904	2020.12.21_18.09.52_flake_1295_cam_2.png	0
1296	1	12.21.2020	18:10:11.371737	2020.12.21_18.10.11_flake_1296_cam_1.png	0
1296	2	12.21.2020	18:10:11.402937	2020.12.21_18.10.11_flake_1296_cam_2.png	0
1296	0	12.21.2020	18:10:11.324937	2020.12.21_18.10.11_flake_1296_cam_0.png	0
1297	0	12.21.2020	18:10:23.149757	2020.12.21_18.10.23_flake_1297_cam_0.png	0
1297	1	12.21.2020	18:10:23.196557	2020.12.21_18.10.23_flake_1297_cam_1.png	0
1297	2	12.21.2020	18:10:23.227757	2020.12.21_18.10.23_flake_1297_cam_2.png	0
1298	1	12.21.2020	18:11:40.728694	2020.12.21_18.11.40_flake_1298_cam_1.png	0
1298	2	12.21.2020	18:11:40.806694	2020.12.21_18.11.40_flake_1298_cam_2.png	0
1298	0	12.21.2020	18:11:40.603893	2020.12.21_18.11.40_flake_1298_cam_0.png	0
1299	1	12.21.2020	18:11:48.388307	2020.12.21_18.11.48_flake_1299_cam_1.png	0
1299	0	12.21.2020	18:11:48.325907	2020.12.21_18.11.48_flake_1299_cam_0.png	0
1299	2	12.21.2020	18:11:48.450707	2020.12.21_18.11.48_flake_1299_cam_2.png	0
1300	1	12.21.2020	18:11:58.855925	2020.12.21_18.11.58_flake_1300_cam_1.png	0
1300	0	12.21.2020	18:11:58.824725	2020.12.21_18.11.58_flake_1300_cam_0.png	0
1300	2	12.21.2020	18:11:58.887125	2020.12.21_18.11.58_flake_1300_cam_2.png	0
1301	2	12.21.2020	18:12:12.630750	2020.12.21_18.12.12_flake_1301_cam_2.png	0
1301	1	12.21.2020	18:12:12.599550	2020.12.21_18.12.12_flake_1301_cam_1.png	0
1301	0	12.21.2020	18:12:12.552749	2020.12.21_18.12.12_flake_1301_cam_0.png	0
1302	1	12.21.2020	18:12:44.798006	2020.12.21_18.12.44_flake_1302_cam_1.png	0
1302	0	12.21.2020	18:12:44.751206	2020.12.21_18.12.44_flake_1302_cam_0.png	0
1302	2	12.21.2020	18:12:44.860406	2020.12.21_18.12.44_flake_1302_cam_2.png	0
1303	1	12.21.2020	18:13:15.233660	2020.12.21_18.13.15_flake_1303_cam_1.png	0
1303	0	12.21.2020	18:13:15.171259	2020.12.21_18.13.15_flake_1303_cam_0.png	0
1303	2	12.21.2020	18:13:15.311660	2020.12.21_18.13.15_flake_1303_cam_2.png	0
1304	1	12.21.2020	18:13:41.160905	2020.12.21_18.13.41_flake_1304_cam_1.png	0
1304	0	12.21.2020	18:13:41.098505	2020.12.21_18.13.41_flake_1304_cam_0.png	0
1304	2	12.21.2020	18:13:41.207705	2020.12.21_18.13.41_flake_1304_cam_2.png	0
1305	1	12.21.2020	18:13:55.528530	2020.12.21_18.13.55_flake_1305_cam_1.png	0
1305	0	12.21.2020	18:13:55.497330	2020.12.21_18.13.55_flake_1305_cam_0.png	0
1305	2	12.21.2020	18:13:55.559730	2020.12.21_18.13.55_flake_1305_cam_2.png	0
1306	1	12.21.2020	18:14:23.343379	2020.12.21_18.14.23_flake_1306_cam_1.png	0
1306	0	12.21.2020	18:14:23.296579	2020.12.21_18.14.23_flake_1306_cam_0.png	0
1306	2	12.21.2020	18:14:23.374579	2020.12.21_18.14.23_flake_1306_cam_2.png	0
1307	1	12.21.2020	18:14:55.510636	2020.12.21_18.14.55_flake_1307_cam_1.png	0
1307	2	12.21.2020	18:14:55.541836	2020.12.21_18.14.55_flake_1307_cam_2.png	0
1307	0	12.21.2020	18:14:55.463836	2020.12.21_18.14.55_flake_1307_cam_0.png	0
1308	1	12.21.2020	18:16:14.852375	2020.12.21_18.16.14_flake_1308_cam_1.png	0
1308	2	12.21.2020	18:16:14.914775	2020.12.21_18.16.14_flake_1308_cam_2.png	0
1308	0	12.21.2020	18:16:14.789975	2020.12.21_18.16.14_flake_1308_cam_0.png	0
1309	1	12.21.2020	18:17:08.188869	2020.12.21_18.17.08_flake_1309_cam_1.png	0
1309	2	12.21.2020	18:17:08.235669	2020.12.21_18.17.08_flake_1309_cam_2.png	0
1309	0	12.21.2020	18:17:08.126469	2020.12.21_18.17.08_flake_1309_cam_0.png	0
1310	1	12.21.2020	18:18:14.208185	2020.12.21_18.18.14_flake_1310_cam_1.png	0
1310	2	12.21.2020	18:18:14.254985	2020.12.21_18.18.14_flake_1310_cam_2.png	0
1310	0	12.21.2020	18:18:14.145785	2020.12.21_18.18.14_flake_1310_cam_0.png	0
1311	1	12.21.2020	18:18:57.295460	2020.12.21_18.18.57_flake_1311_cam_1.png	0
1311	0	12.21.2020	18:18:57.264260	2020.12.21_18.18.57_flake_1311_cam_0.png	0
1311	2	12.21.2020	18:18:57.373461	2020.12.21_18.18.57_flake_1311_cam_2.png	0
1312	0	12.21.2020	18:19:58.073167	2020.12.21_18.19.58_flake_1312_cam_0.png	0
