snowflake id	date (mm.dd.yyyy)	time (hh:mm:ss.mmmmmm)	fall speed (m/s)
11776	01.03.2021	15:07:47.365198	0.0907615
11777	01.03.2021	15:08:00.921622	0.0907615
11778	01.03.2021	15:17:57.326269	0.0907615
11779	01.03.2021	15:18:18.620307	0.0907615
11780	01.03.2021	15:23:03.071206	0.0907615
11782	01.03.2021	15:28:54.477423	1.07835
11783	01.03.2021	15:29:47.938717	0.935335
11784	01.03.2021	15:29:54.365929	1.05605
11785	01.03.2021	15:30:06.409150	1.12731
11786	01.03.2021	15:30:52.132830	0.900887
11787	01.03.2021	15:31:07.779657	1.0072
11788	01.03.2021	15:31:17.560875	0.832659
11789	01.03.2021	15:31:38.277711	1.03973
11790	01.03.2021	15:36:56.830271	0.954181
11791	01.03.2021	15:38:00.400382	0.909782
11792	01.03.2021	15:41:44.993977	0.840505
11793	01.03.2021	15:52:48.010741	0.815482
