Time	TimeStamp	ERR_CR	MCR_DISCNCT	MCR_WAIT	MCR_PWR	MCR_BRWN	MCR_SFTWR	MCR_EXTR	MCR_WTCHDG	BUS_RST	IMG_QFULL	IMG_BADFARME	FS_QFULL	Cam 0 (08:14:43:65:00:01:00:28:00:00:00:00:00:00:00:00) detected	errors	Cam 1 (08:14:43:65:00:01:00:27:00:00:00:00:00:00:00:00) detected	errors	Cam 2 (08:14:43:65:00:01:00:29:00:00:00:00:00:00:00:00) detected	errors	
"2020/12/21, 13:00:16.747477"	132530292167474769	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:01:16.557982"	132530292765579819	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:02:16.384087"	132530293363840870	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:03:16.241392"	132530293962413921	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:04:16.098697"	132530294560986973	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:05:15.971602"	132530295159716024	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:06:15.641707"	132530295756417072	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:07:15.530212"	132530296355302124	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:08:15.434318"	132530296954343176	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:09:15.276023"	132530297552760227	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:10:14.977328"	132530298149773276	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:11:14.865833"	132530298748658328	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:12:14.582738"	132530299345827377	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:13:14.408843"	132530299944088427	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:14:14.250548"	132530300542505479	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:15:14.107853"	132530301141078530	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:16:13.965158"	132530301739651581	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:17:13.822463"	132530302338224633	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:18:13.570568"	132530302935705682	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:19:13.412273"	132530303534122733	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:20:13.269578"	132530304132695784	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:21:13.126884"	132530304731268836	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:22:12.984189"	132530305329841887	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:23:12.872694"	132530305928726939	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:24:12.558399"	132530306525583987	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:25:12.415704"	132530307124157039	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:26:12.335409"	132530307723354091	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:27:12.036714"	132530308320367140	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:28:11.862819"	132530308918628190	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:29:11.688924"	132530309516889241	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:30:11.530629"	132530310115306292	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:31:11.387934"	132530310713879344	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:32:11.245240"	132530311312452395	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:33:11.118145"	132530311911181447	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:34:10.913050"	132530312509130497	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:35:10.785955"	132530313107859548	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:36:10.502860"	132530313705028597	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
"2020/12/21, 13:37:10.360165"	132530314303601649	_	_	_	_	_	_	_	_	0	0	127	0	X	0000000000000000000000	X	0000000000000000000000	X	0000000000000000000000	
